HostID,host_url,host_name,host_since,Host_City,host_Neighbourhood,Host_State,Host_Country,superhost,host_thumbnail_url,host_picture_url,host_total_listings_count,host_has_profile_pic,host_identity_verified,host_response_timeID
20565615,https://www.airbnb.com/users/show/20565615,Brett,8/26/2014,Seattle,Phinney Ridge,Washington,United States,f,"https://a2.muscache.com/ac/users/20565615/profile_pic/1409072389/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/users/20565615/profile_pic/1409072389/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,f,HRT_003
1195323,https://www.airbnb.com/users/show/1195323,Celia,9/22/2011,Seattle,Phinney Ridge,Washington,United States,t,"https://a2.muscache.com/ac/users/1195323/profile_pic/1430457524/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/users/1195323/profile_pic/1430457524/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_005
8537839,https://www.airbnb.com/users/show/8537839,Josh & Joanne,8/30/2013,Seattle,Phinney Ridge,Washington,United States,f,"https://a2.muscache.com/ac/users/8537839/profile_pic/1438022732/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/users/8537839/profile_pic/1438022732/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_001
12393299,https://www.airbnb.com/users/show/12393299,Heather,2/19/2014,Seattle,Phinney Ridge,Washington,United States,f,"https://a2.muscache.com/ac/pictures/6b107127-e43a-4976-9e96-3c3882f51019.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/pictures/6b107127-e43a-4976-9e96-3c3882f51019.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,f,HRT_003
24892993,https://www.airbnb.com/users/show/24892993,Jamie,12/16/2014,Seattle,Phinney Ridge,Washington,United States,f,"https://a2.muscache.com/ac/pictures/e979e563-6b7d-4a18-95f0-9952cc8ab833.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/pictures/e979e563-6b7d-4a18-95f0-9952cc8ab833.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_003
1336214,https://www.airbnb.com/users/show/1336214,Kim,10/26/2011,Seattle,Phinney Ridge,Washington,United States,t,"https://a1.muscache.com/ac/users/1336214/profile_pic/1319922043/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a1.muscache.com/ac/users/1336214/profile_pic/1319922043/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_001
2450062,https://www.airbnb.com/users/show/2450062,Liza,5/23/2012,Seattle,Phinney Ridge,Washington,United States,f,"https://a2.muscache.com/ac/users/2450062/profile_pic/1343608814/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/users/2450062/profile_pic/1343608814/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,f,HRT_002
47930029,https://www.airbnb.com/users/show/47930029,Posy,11/1/2015,Seattle,Phinney Ridge,Washington,United States,f,"https://a2.muscache.com/ac/pictures/c11ed0c8-806e-4d93-88f7-f0833fa97059.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/pictures/c11ed0c8-806e-4d93-88f7-f0833fa97059.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,f,HRT_002
6281824,https://www.airbnb.com/users/show/6281824,Jessica,5/8/2013,Seattle,,Washington,United States,f,"https://a1.muscache.com/ac/users/6281824/profile_pic/1427932294/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a1.muscache.com/ac/users/6281824/profile_pic/1427932294/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_003
6846442,https://www.airbnb.com/users/show/6846442,Laurie,6/10/2013,Seattle,Phinney Ridge,Washington,United States,t,"https://a2.muscache.com/ac/users/6846442/profile_pic/1370915116/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/users/6846442/profile_pic/1370915116/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_001
24803728,https://www.airbnb.com/users/show/24803728,Chris,12/13/2014,Seattle,Phinney Ridge,Washington,United States,f,"https://a2.muscache.com/ac/pictures/bdf597ae-582b-4693-9017-4243dca0b44a.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/pictures/bdf597ae-582b-4693-9017-4243dca0b44a.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,f,HRT_002
14418694,https://www.airbnb.com/users/show/14418694,Geoffrey,4/17/2014,Seattle,,Washington,United States,t,"https://a2.muscache.com/ac/pictures/0e84ce2d-4a62-4421-95fb-0fb27af5e6f8.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/pictures/0e84ce2d-4a62-4421-95fb-0fb27af5e6f8.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_002
31659671,https://www.airbnb.com/users/show/31659671,Michael,4/21/2015,Seattle,Phinney Ridge,Washington,United States,f,"https://a0.muscache.com/ac/users/31659671/profile_pic/1433942260/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a0.muscache.com/ac/users/31659671/profile_pic/1433942260/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",4,t,t,HRT_001
3932149,https://www.airbnb.com/users/show/3932149,Amy,10/20/2012,Seattle,Phinney Ridge,Washington,United States,f,"https://a2.muscache.com/ac/users/3932149/profile_pic/1379172978/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/users/3932149/profile_pic/1379172978/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_002
1611939,https://www.airbnb.com/users/show/1611939,Drew,1/16/2012,Seattle,Ballard,Washington,United States,t,"https://a2.muscache.com/ac/users/1611939/profile_pic/1367811542/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/users/1611939/profile_pic/1367811542/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_002
14660515,https://www.airbnb.com/users/show/14660515,Eric,4/24/2014,Seattle,Phinney Ridge,Washington,United States,f,"https://a0.muscache.com/ac/users/14660515/profile_pic/1398317490/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a0.muscache.com/ac/users/14660515/profile_pic/1398317490/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_005
7475488,https://www.airbnb.com/users/show/7475488,Ericka,7/14/2013,Seattle,Phinney Ridge,Washington,United States,f,"https://a2.muscache.com/ac/users/7475488/profile_pic/1436471817/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/users/7475488/profile_pic/1436471817/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_002
14127360,https://www.airbnb.com/users/show/14127360,Anne & Kelly,4/10/2014,Seattle,Phinney Ridge,Washington,United States,f,"https://a0.muscache.com/ac/users/14127360/profile_pic/1435695353/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a0.muscache.com/ac/users/14127360/profile_pic/1435695353/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_002
20219463,https://www.airbnb.com/users/show/20219463,Dan,8/18/2014,Seattle,Windermere,Washington,United States,f,"https://a1.muscache.com/ac/users/20219463/profile_pic/1417389115/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a1.muscache.com/ac/users/20219463/profile_pic/1417389115/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,f,HRT_001
212404,https://www.airbnb.com/users/show/212404,Piper + Kent,8/25/2010,Seattle,Windermere,Washington,United States,f,"https://a2.muscache.com/ac/users/212404/profile_pic/1286989224/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/users/212404/profile_pic/1286989224/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_001
29935483,https://www.airbnb.com/users/show/29935483,Julie,3/24/2015,Seattle,Windermere,Washington,United States,f,"https://a2.muscache.com/ac/users/29935483/profile_pic/1443638365/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/users/29935483/profile_pic/1443638365/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,f,HRT_003
2336122,https://www.airbnb.com/users/show/2336122,Sandra,5/10/2012,Seattle,Windermere,Washington,United States,f,"https://a1.muscache.com/ac/users/2336122/profile_pic/1407012844/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a1.muscache.com/ac/users/2336122/profile_pic/1407012844/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_002
95510,https://www.airbnb.com/users/show/95510,Peggy,3/18/2010,Seattle,Windermere,Washington,United States,f,https://a2.muscache.com/defaults/user_pic-50x50.png?v=2,https://a2.muscache.com/defaults/user_pic-225x225.png?v=2,1,f,f,HRT_003
1024728,https://www.airbnb.com/users/show/1024728,Barbara,8/26/2011,Seattle,Windermere,Washington,United States,f,"https://a1.muscache.com/ac/users/1024728/profile_pic/1441914596/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a1.muscache.com/ac/users/1024728/profile_pic/1441914596/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",2,t,t,HRT_005
3382100,https://www.airbnb.com/users/show/3382100,Judith,8/26/2012,Seattle,Windermere,Washington,United States,f,"https://a1.muscache.com/ac/users/3382100/profile_pic/1443156442/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a1.muscache.com/ac/users/3382100/profile_pic/1443156442/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_001
9148911,https://www.airbnb.com/users/show/9148911,Constance,9/30/2013,Seattle,Bryant,Washington,United States,t,"https://a1.muscache.com/ac/users/9148911/profile_pic/1380906575/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a1.muscache.com/ac/users/9148911/profile_pic/1380906575/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_001
7688686,https://www.airbnb.com/users/show/7688686,Cecilia,7/24/2013,Seattle,Laurelhurst,Washington,United States,f,"https://a0.muscache.com/ac/users/7688686/profile_pic/1377149143/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a0.muscache.com/ac/users/7688686/profile_pic/1377149143/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_003
7182858,https://www.airbnb.com/users/show/7182858,Anj,6/29/2013,Seattle,,Washington,United States,f,"https://a2.muscache.com/ac/users/7182858/profile_pic/1372528716/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/users/7182858/profile_pic/1372528716/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,f,HRT_002
3650148,https://www.airbnb.com/users/show/3650148,Allison,9/23/2012,Seattle,Laurelhurst,Washington,United States,f,"https://a1.muscache.com/ac/users/3650148/profile_pic/1412638870/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a1.muscache.com/ac/users/3650148/profile_pic/1412638870/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",2,t,t,HRT_001
16206353,https://www.airbnb.com/users/show/16206353,Kathy,5/31/2014,Seattle,Laurelhurst,Washington,United States,f,"https://a2.muscache.com/ac/users/16206353/profile_pic/1410373550/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/users/16206353/profile_pic/1410373550/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_002
5371112,https://www.airbnb.com/users/show/5371112,Donghwan,3/8/2013,Seattle,Laurelhurst,Washington,United States,t,"https://a1.muscache.com/ac/users/5371112/profile_pic/1438552308/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a1.muscache.com/ac/users/5371112/profile_pic/1438552308/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_002
9893268,https://www.airbnb.com/users/show/9893268,Elliott,11/8/2013,Los Angeles,Laurelhurst,California,United States,f,"https://a1.muscache.com/ac/users/9893268/profile_pic/1383943440/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a1.muscache.com/ac/users/9893268/profile_pic/1383943440/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,f,HRT_005
41402752,https://www.airbnb.com/users/show/41402752,Kendall,8/13/2015,Seattle,Laurelhurst,Washington,United States,f,"https://a2.muscache.com/ac/users/41402752/profile_pic/1441922664/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/users/41402752/profile_pic/1441922664/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_002
39663044,https://www.airbnb.com/users/show/39663044,Nicolas,7/27/2015,Seattle,Laurelhurst,Washington,United States,f,"https://a2.muscache.com/ac/users/39663044/profile_pic/1438397389/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/users/39663044/profile_pic/1438397389/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_005
17640965,https://www.airbnb.com/users/show/17640965,Gloria,7/4/2014,Seattle,Laurelhurst,Washington,United States,f,"https://a2.muscache.com/ac/users/17640965/profile_pic/1404491522/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/users/17640965/profile_pic/1404491522/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_002
17208894,https://www.airbnb.com/users/show/17208894,Ryan,6/24/2014,Seattle,Magnolia,Washington,United States,f,"https://a0.muscache.com/ac/users/17208894/profile_pic/1403639489/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a0.muscache.com/ac/users/17208894/profile_pic/1403639489/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,f,HRT_005
597729,https://www.airbnb.com/users/show/597729,Diane,5/17/2011,Seattle,Magnolia,Washington,United States,t,"https://a1.muscache.com/ac/users/597729/profile_pic/1400792544/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a1.muscache.com/ac/users/597729/profile_pic/1400792544/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,f,HRT_002
512103,https://www.airbnb.com/users/show/512103,Mari,4/15/2011,Seattle,,Washington,United States,f,"https://a1.muscache.com/ac/users/512103/profile_pic/1377291101/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a1.muscache.com/ac/users/512103/profile_pic/1377291101/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_003
16007710,https://www.airbnb.com/users/show/16007710,Jon,5/26/2014,Seattle,,Washington,United States,t,"https://a2.muscache.com/ac/users/16007710/profile_pic/1436836855/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/users/16007710/profile_pic/1436836855/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",2,t,t,HRT_003
34953514,https://www.airbnb.com/users/show/34953514,Jeffrey,6/3/2015,Seattle,Magnolia,Washington,United States,f,"https://a0.muscache.com/ac/users/34953514/profile_pic/1435206923/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a0.muscache.com/ac/users/34953514/profile_pic/1435206923/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,f,HRT_001
208959,https://www.airbnb.com/users/show/208959,Val,8/22/2010,Seattle,Magnolia,Washington,United States,f,"https://a2.muscache.com/ac/users/208959/profile_pic/1282474336/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/users/208959/profile_pic/1282474336/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,f,HRT_002
3676438,https://www.airbnb.com/users/show/3676438,Dan,9/25/2012,Seattle,Magnolia,Washington,United States,f,"https://a2.muscache.com/ac/users/3676438/profile_pic/1354071954/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/users/3676438/profile_pic/1354071954/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_001
34487300,https://www.airbnb.com/users/show/34487300,E.J.,5/29/2015,Seattle,Magnolia,Washington,United States,f,"https://a0.muscache.com/ac/users/34487300/profile_pic/1432878118/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a0.muscache.com/ac/users/34487300/profile_pic/1432878118/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_001
12166833,https://www.airbnb.com/users/show/12166833,Monika,2/12/2014,Seattle,Magnolia,Washington,United States,f,"https://a2.muscache.com/ac/users/12166833/profile_pic/1413247815/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/users/12166833/profile_pic/1413247815/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",2,t,t,HRT_002
43281593,https://www.airbnb.com/users/show/43281593,Ann,9/3/2015,Seattle,,Washington,United States,f,"https://a0.muscache.com/ac/users/43281593/profile_pic/1441310852/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a0.muscache.com/ac/users/43281593/profile_pic/1441310852/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,f,HRT_002
14446306,https://www.airbnb.com/users/show/14446306,Derek,4/18/2014,Seattle,,Washington,United States,t,"https://a0.muscache.com/ac/users/14446306/profile_pic/1397850902/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a0.muscache.com/ac/users/14446306/profile_pic/1397850902/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_002
11274242,https://www.airbnb.com/users/show/11274242,Loida,1/13/2014,Seattle,Magnolia,Washington,United States,f,"https://a2.muscache.com/ac/users/11274242/profile_pic/1390089590/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/users/11274242/profile_pic/1390089590/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_002
16630158,https://www.airbnb.com/users/show/16630158,Kerry,6/10/2014,Seattle,Magnolia,Washington,United States,t,"https://a2.muscache.com/ac/users/16630158/profile_pic/1402447220/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/users/16630158/profile_pic/1402447220/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_002
12729402,https://www.airbnb.com/users/show/12729402,Shadhi,3/2/2014,Seattle,Magnolia,Washington,United States,f,"https://a0.muscache.com/ac/users/12729402/profile_pic/1399246257/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a0.muscache.com/ac/users/12729402/profile_pic/1399246257/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_005
21088545,https://www.airbnb.com/users/show/21088545,Paul,9/8/2014,Seattle,High Point,Washington,United States,f,"https://a1.muscache.com/ac/users/21088545/profile_pic/1410196261/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a1.muscache.com/ac/users/21088545/profile_pic/1410196261/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,f,HRT_005
42305353,https://www.airbnb.com/users/show/42305353,Matt,8/23/2015,Seattle,High Point,Washington,United States,t,"https://a1.muscache.com/ac/users/42305353/profile_pic/1440358043/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a1.muscache.com/ac/users/42305353/profile_pic/1440358043/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",2,t,t,HRT_002
25963725,https://www.airbnb.com/users/show/25963725,Emily,1/11/2015,Seattle,High Point,Washington,United States,t,"https://a0.muscache.com/ac/users/25963725/profile_pic/1421088584/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a0.muscache.com/ac/users/25963725/profile_pic/1421088584/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,f,HRT_001
10219841,https://www.airbnb.com/users/show/10219841,Conni & Stew,11/24/2013,Seattle,High Point,Washington,United States,f,"https://a2.muscache.com/ac/users/10219841/profile_pic/1404708702/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/users/10219841/profile_pic/1404708702/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,f,HRT_005
1754964,https://www.airbnb.com/users/show/1754964,Amy,2/15/2012,Seattle,The Junction,Washington,United States,f,"https://a2.muscache.com/ac/users/1754964/profile_pic/1397259157/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/users/1754964/profile_pic/1397259157/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_002
